Date,Year,AvgTemp,Radiation
20101012,2010,352.30,981.64
20101013,2010,-329.99,272.16
20101014,2010,144.11,791.87
20101015,2010,1470.31,766.12
20101016,2010,1214.71,840.46
20101017,2010,-27.09,420.34
20101018,2010,251.92,927.80
20101019,2010,362.33,376.78
20101020,2010,1027.74,713.32
20101021,2010,-433.09,602.38
20101022,2010,-422.75,363.95
20101023,2010,-265.76,227.88
20101024,2010,756.65,685.35
20101025,2010,329.09,902.33
20101026,2010,1197.85,398.50
20101027,2010,68.12,96.47
20101028,2010,478.50,280.61
20101029,2010,913.57,400.65
20101030,2010,590.40,407.06
20101031,2010,133.60,637.68
20101101,2010,-194.91,115.15
20101102,2010,581.21,112.61
20101103,2010,-215.69,173.54
20101104,2010,1378.61,165.73
20101105,2010,579.78,175.76
20101106,2010,-150.17,5.23
20101107,2010,941.29,274.20
20101108,2010,-292.91,565.69
20101109,2010,1043.29,992.19
20101110,2010,414.58,411.07
20101111,2010,-234.68,846.06
20101112,2010,-425.58,209.47
20101113,2010,1486.76,939.77
20101114,2010,48.74,17.02
20101115,2010,1404.50,27.13
20101116,2010,503.67,362.07
20101117,2010,506.03,875.32
20101118,2010,-317.86,566.92
20101119,2010,1401.41,35.13
20101120,2010,965.79,840.35
20101121,2010,537.46,162.18
20101122,2010,-259.49,376.00
20101123,2010,-148.65,85.40
20101124,2010,364.33,931.21
20101125,2010,224.52,6.24
20101126,2010,616.28,878.46
20101127,2010,-347.31,168.36
20101128,2010,-419.31,202.26
20101129,2010,522.21,220.72
20101130,2010,-443.00,142.35
20101201,2010,-380.90,143.10
20101202,2010,252.68,871.59
20101203,2010,-376.44,417.08
20101204,2010,270.94,362.68
20101205,2010,-16.50,245.46
20101206,2010,-124.46,904.91
20101207,2010,309.36,585.00
20101208,2010,-260.19,345.23
20101209,2010,199.28,197.68
20101210,2010,369.75,912.92
20101211,2010,1160.01,204.81
20101212,2010,1365.61,65.33
20101213,2010,116.68,630.54
20101214,2010,85.28,277.09
20101215,2010,633.04,177.89
20101216,2010,-225.17,605.09
20101217,2010,199.42,456.37
20101218,2010,-393.57,157.07
20101219,2010,258.14,574.46
20101220,2010,-271.70,667.23
20101221,2010,623.63,693.78
20101222,2010,783.19,252.14
20101223,2010,1474.18,518.85
20101224,2010,-109.72,337.51
20101225,2010,-85.60,926.67
20101226,2010,1394.84,481.22
20101227,2010,1229.28,570.55
20101228,2010,732.11,531.39
20101229,2010,1182.81,998.01
20101230,2010,-80.62,895.94
20101231,2010,1248.06,987.41
20110101,2011,1234.62,240.39
20110102,2011,-3.78,482.37
20110103,2011,516.75,452.81
20110104,2011,1359.55,701.49
20110105,2011,858.30,722.59
20110106,2011,821.04,418.36
20110107,2011,619.53,526.69
20110108,2011,37.66,465.65
20110109,2011,1456.83,765.60
20110110,2011,395.02,494.41
20110111,2011,122.90,678.03
20110112,2011,957.16,823.13
20110113,2011,715.41,678.28
20110114,2011,184.48,364.17
20110115,2011,107.58,478.44
20110116,2011,-70.99,466.23
20110117,2011,-343.03,959.27
20110118,2011,751.42,435.74
20110119,2011,511.39,913.58
20110120,2011,-30.30,909.64
20110121,2011,-389.75,746.55
20110122,2011,-462.20,202.05
20110123,2011,976.99,425.15
20110124,2011,-123.49,645.04
20110125,2011,33.29,256.78
20110126,2011,-471.78,160.41
20110127,2011,-198.72,482.24
20110128,2011,1248.89,599.83
20110129,2011,-15.88,647.34
20110130,2011,1407.92,611.53
20110131,2011,-171.31,291.42
20110201,2011,6.52,348.20
20110202,2011,1235.42,382.92
20110203,2011,353.22,204.54
20110204,2011,35.66,206.93
20110205,2011,885.63,458.57
20110206,2011,-397.54,128.39
20110207,2011,1281.21,109.97
20110208,2011,1183.12,505.49
20110209,2011,-328.41,47.64
20110210,2011,1097.24,402.47
20110211,2011,1422.34,748.68
20110212,2011,484.14,974.26
20110213,2011,636.31,499.88
20110214,2011,859.59,257.14
20110215,2011,33.45,627.95
20110216,2011,799.32,144.94
20110217,2011,449.74,930.50
20110218,2011,311.08,755.04
20110219,2011,1305.60,150.66
20110220,2011,1095.81,97.67
20110221,2011,1369.22,926.28
20110222,2011,1173.30,956.05
20110223,2011,-416.38,251.34
20110224,2011,713.06,171.87
20110225,2011,895.27,689.61
20110226,2011,829.71,993.70
20110227,2011,43.91,257.77
20110228,2011,351.26,360.86
20110301,2011,-421.94,359.87
20110302,2011,-311.81,465.42
20110303,2011,621.02,262.40
20110304,2011,664.82,558.91
20110305,2011,-97.54,831.64
20110306,2011,396.41,400.36
20110307,2011,444.15,280.18
20110308,2011,-477.33,934.49
20110309,2011,-214.96,549.75
20110310,2011,748.60,232.70
20110311,2011,1485.64,347.14
20110312,2011,800.78,500.94
20110313,2011,-259.57,88.93
20110314,2011,1142.88,33.83
20110315,2011,363.08,710.70
20110316,2011,-332.60,742.00
20110317,2011,699.65,470.37
20110318,2011,-43.91,864.32
20110319,2011,333.56,588.41
20110320,2011,136.59,757.36
20110321,2011,785.71,935.98
20110322,2011,362.07,790.36
20110323,2011,-292.04,310.55
20110324,2011,-68.65,118.97
20110325,2011,500.89,39.77
20110326,2011,1078.37,390.55
20110327,2011,-480.51,7.45
20110328,2011,724.85,737.90
20110329,2011,-268.24,451.77
20110330,2011,708.10,732.23
20110331,2011,1173.62,497.74
20110401,2011,-43.03,14.89
20110402,2011,491.03,872.13
20110403,2011,1048.11,920.53
20110404,2011,-148.85,601.06
20110405,2011,-194.88,699.17
20110406,2011,1310.09,60.67
20110407,2011,889.29,695.72
20110408,2011,973.15,84.00
20110409,2011,1187.94,320.79
20110410,2011,578.85,298.53
20110411,2011,476.81,841.43
20110412,2011,612.51,462.90
20110413,2011,934.04,62.72
20110414,2011,281.87,242.20
20110415,2011,-309.66,444.36
20110416,2011,-228.81,947.49
20110417,2011,1447.81,241.32
20110418,2011,-396.56,775.40
20110419,2011,923.24,174.94
20110420,2011,1387.36,642.34
20110421,2011,-241.48,225.58
20110422,2011,944.53,771.99
20110423,2011,104.91,542.52
20110424,2011,-26.07,892.59
20110425,2011,1205.25,106.78
20110426,2011,1318.71,189.28
20110427,2011,194.10,766.25
20110428,2011,765.30,335.97
20110429,2011,-148.12,69.48
20110430,2011,1079.52,703.09
20110501,2011,1262.48,135.72
20110502,2011,137.34,119.19
20110503,2011,805.93,502.85
20110504,2011,1252.84,411.99
20110505,2011,-469.25,174.00
20110506,2011,1211.47,670.57
20110507,2011,644.23,415.49
20110508,2011,328.03,685.16
20110509,2011,545.23,382.82
20110510,2011,1148.12,825.86
20110511,2011,944.26,574.07
20110512,2011,502.53,811.83
20110513,2011,475.30,626.02
20110514,2011,1298.52,361.69
20110515,2011,-35.32,387.75
20110516,2011,-308.60,807.45
20110517,2011,857.28,29.23
20110518,2011,904.42,173.14
20110519,2011,636.77,629.54
20110520,2011,25.07,743.42
20110521,2011,91.91,852.36
20110522,2011,734.09,771.01
20110523,2011,45.92,981.48
20110524,2011,499.24,919.86
20110525,2011,164.15,420.94
20110526,2011,520.88,788.51
20110527,2011,-41.27,296.02
20110528,2011,-103.88,928.74
20110529,2011,968.00,997.16
20110530,2011,271.46,734.58
20110531,2011,-34.87,334.55
20110601,2011,1216.84,963.00
20110602,2011,303.40,40.95
20110603,2011,-268.26,410.00
20110604,2011,916.10,510.03
20110605,2011,59.94,514.63
20110606,2011,630.48,224.88
20110607,2011,747.39,402.24
20110608,2011,1425.15,711.15
20110609,2011,-117.80,777.58
20110610,2011,68.34,718.32
20110611,2011,1364.44,16.75
20110612,2011,936.59,675.55
20110613,2011,398.66,241.18
20110614,2011,969.55,645.71
20110615,2011,326.77,380.08
20110616,2011,320.10,573.50
20110617,2011,-187.17,224.74
20110618,2011,544.10,677.38
20110619,2011,25.33,902.63
20110620,2011,767.19,334.59
20110621,2011,297.21,63.66
20110622,2011,1207.44,939.41
20110623,2011,1042.73,549.05
20110624,2011,-204.13,831.78
20110625,2011,682.18,946.20
20110626,2011,927.48,874.87
20110627,2011,528.88,520.38
20110628,2011,-272.11,977.31
20110629,2011,506.49,437.75
20110630,2011,365.80,249.73
20110701,2011,151.51,868.23
20110702,2011,665.07,882.02
20110703,2011,149.74,59.38
20110704,2011,-28.89,736.78
20110705,2011,971.80,335.13
20110706,2011,-73.26,860.10
20110707,2011,1110.58,242.93
20110708,2011,1458.32,580.30
20110709,2011,382.48,130.25
20110710,2011,1124.78,883.33
20110711,2011,-163.26,136.01
20110712,2011,1094.61,647.91
20110713,2011,1424.93,225.57
20110714,2011,534.05,756.64
20110715,2011,11.44,184.19
20110716,2011,-178.35,758.29
20110717,2011,1333.25,505.99
20110718,2011,149.15,708.69
20110719,2011,494.01,520.61
20110720,2011,366.86,556.54
20110721,2011,370.43,604.43
20110722,2011,1030.52,228.34
20110723,2011,1370.32,575.75
20110724,2011,773.55,263.84
20110725,2011,1414.28,299.46
20110726,2011,-119.11,499.02
20110727,2011,627.87,228.26
20110728,2011,871.01,618.98
20110729,2011,929.95,299.57
20110730,2011,1011.69,186.04
20110731,2011,166.30,898.72
20110801,2011,1264.39,435.82
20110802,2011,-236.59,942.93
20110803,2011,57.07,414.72
20110804,2011,437.43,10.59
20110805,2011,684.00,199.22
20110806,2011,90.57,835.35
20110807,2011,1315.65,360.19
20110808,2011,403.69,846.38
20110809,2011,-299.33,388.21
20110810,2011,1138.10,296.72
20110811,2011,1430.91,800.73
20110812,2011,192.66,72.29
20110813,2011,609.29,875.95
20110814,2011,666.14,419.87
20110815,2011,1103.24,328.71
20110816,2011,-196.32,219.92
20110817,2011,1182.51,594.41
20110818,2011,943.22,947.95
20110819,2011,-430.16,352.42
20110820,2011,633.83,230.67
20110821,2011,-443.93,247.65
20110822,2011,492.88,91.03
20110823,2011,698.83,236.71
20110824,2011,769.76,644.20
20110825,2011,1353.76,713.45
20110826,2011,94.11,416.60
20110827,2011,1189.13,943.64
20110828,2011,404.44,166.96
20110829,2011,833.88,715.71
20110830,2011,1115.89,405.15
20110831,2011,948.08,239.38
20110901,2011,1091.00,194.65
20110902,2011,772.14,167.61
20110903,2011,1101.56,977.86
20110904,2011,1318.03,389.42
20110905,2011,1308.84,608.14
20110906,2011,155.78,432.37
20110907,2011,1443.95,810.96
20110908,2011,-384.67,758.59
20110909,2011,732.81,46.74
20110910,2011,490.45,641.37
20110911,2011,-39.05,968.82
20110912,2011,570.30,850.42
20110913,2011,-368.09,295.67
20110914,2011,607.43,610.94
20110915,2011,1208.93,450.36
20110916,2011,-218.06,584.58
20110917,2011,150.70,561.77
20110918,2011,762.25,733.23
20110919,2011,218.60,320.82
20110920,2011,330.01,432.32
20110921,2011,176.90,579.10
20110922,2011,465.34,8.09
20110923,2011,246.39,271.66
20110924,2011,-211.50,486.15
20110925,2011,-102.37,180.51
20110926,2011,-341.51,719.07
20110927,2011,435.31,105.22
20110928,2011,1190.81,722.85
20110929,2011,-318.90,822.22
20110930,2011,817.45,685.59
20111001,2011,340.45,917.26
20111002,2011,1242.76,711.68
20111003,2011,226.63,221.19
20111004,2011,888.89,822.01
20111005,2011,298.22,243.28
20111006,2011,583.90,831.54
20111007,2011,1049.89,588.85
20111008,2011,1435.71,512.65
20111009,2011,-230.23,578.98
20111010,2011,558.19,393.60
20111011,2011,-235.46,270.47
20111012,2011,-438.99,460.39
20111013,2011,995.90,138.06
20111014,2011,1466.54,619.64
20111015,2011,690.81,546.86
20111016,2011,-355.13,673.08
20111017,2011,-376.54,638.27
20111018,2011,129.09,923.96
20111019,2011,261.77,517.15
20111020,2011,-492.27,12.48
20111021,2011,1185.37,880.33
20111022,2011,437.16,120.98
20111023,2011,1491.42,729.19
20111024,2011,1268.29,197.42
20111025,2011,501.55,123.30
20111026,2011,754.12,954.75
20111027,2011,129.10,35.71
20111028,2011,106.71,30.20
20111029,2011,-239.59,448.34
20111030,2011,590.80,585.70
20111031,2011,-336.66,176.61
20111101,2011,393.72,724.68
20111102,2011,143.45,939.20
20111103,2011,1081.07,498.48
20111104,2011,262.89,121.76
20111105,2011,1302.99,843.48
20111106,2011,-120.94,942.91
20111107,2011,1361.09,832.82
20111108,2011,686.57,564.69
20111109,2011,-259.52,839.75
20111110,2011,504.30,376.88
20111111,2011,35.84,499.68
20111112,2011,998.07,81.30
20111113,2011,802.62,324.16
20111114,2011,-374.53,915.65
20111115,2011,335.09,853.45
20111116,2011,1274.27,594.16
20111117,2011,315.65,905.37
20111118,2011,987.26,426.93
20111119,2011,-273.23,937.61
20111120,2011,1233.83,945.87
20111121,2011,504.86,569.97
20111122,2011,1395.14,50.20
20111123,2011,574.64,884.66
20111124,2011,1038.45,911.39
20111125,2011,1444.23,943.05
20111126,2011,958.69,472.02
20111127,2011,654.55,291.29
20111128,2011,233.42,87.51
20111129,2011,-414.95,879.33
20111130,2011,365.09,723.02
20111201,2011,324.96,801.81
20111202,2011,1146.12,769.07
20111203,2011,-121.49,817.37
20111204,2011,985.29,110.99
20111205,2011,-424.87,338.28
20111206,2011,1272.73,814.17
20111207,2011,835.89,734.28
20111208,2011,344.89,766.76
20111209,2011,31.02,759.61
20111210,2011,-131.20,66.92
20111211,2011,671.29,826.07
20111212,2011,320.48,85.91
20111213,2011,986.05,822.41
20111214,2011,1313.55,317.09
20111215,2011,91.30,212.12
20111216,2011,799.80,195.91
20111217,2011,345.44,77.23
20111218,2011,-414.52,498.26
20111219,2011,730.87,784.60
20111220,2011,227.41,650.44
20111221,2011,-472.55,992.04
20111222,2011,444.56,771.03
20111223,2011,-316.66,728.29
20111224,2011,756.34,411.32
20111225,2011,552.99,120.81
20111226,2011,500.70,379.76
20111227,2011,1373.76,859.65
20111228,2011,1260.85,335.85
20111229,2011,927.87,122.52
20111230,2011,655.08,531.36
20111231,2011,4.74,607.45
20120101,2012,-483.67,118.31
20120102,2012,-260.73,766.31
20120103,2012,140.59,507.90
20120104,2012,-106.54,587.14
20120105,2012,640.01,38.40
20120106,2012,569.90,215.79
20120107,2012,279.58,440.47
20120108,2012,1101.09,104.09
20120109,2012,962.31,729.88
20120110,2012,875.77,216.78
20120111,2012,505.35,361.28
20120112,2012,-413.11,33.39
20120113,2012,356.06,253.10
20120114,2012,498.36,849.05
20120115,2012,395.70,533.52
20120116,2012,-491.05,732.13
20120117,2012,804.86,207.59
20120118,2012,14.79,196.18
20120119,2012,-410.68,583.83
20120120,2012,506.94,192.00
20120121,2012,1341.09,197.72
20120122,2012,-441.12,99.22
20120123,2012,-472.52,759.56
20120124,2012,675.50,88.18
20120125,2012,585.97,888.98
20120126,2012,-468.59,870.55
20120127,2012,-293.86,161.26
20120128,2012,1172.79,967.39
20120129,2012,405.28,340.93
20120130,2012,-251.23,889.00
20120131,2012,-188.16,72.27
20120201,2012,722.85,143.77
20120202,2012,157.33,441.40
20120203,2012,-448.59,47.67
20120204,2012,772.04,269.51
20120205,2012,-435.29,598.84
20120206,2012,-279.44,131.63
20120207,2012,-182.46,124.47
20120208,2012,-213.44,401.19
20120209,2012,1023.13,103.12
20120210,2012,-313.11,652.84
20120211,2012,-202.72,790.43
20120212,2012,394.03,473.84
20120213,2012,-219.83,65.30
20120214,2012,993.87,612.31
20120215,2012,475.49,239.83
20120216,2012,1259.29,380.03
20120217,2012,-423.77,192.78
20120218,2012,1210.40,640.48
20120219,2012,-192.38,818.93
20120220,2012,1351.27,858.54
20120221,2012,152.08,771.81
20120222,2012,521.57,546.61
20120223,2012,-452.61,555.82
20120224,2012,958.28,203.00
20120225,2012,-72.46,15.20
20120226,2012,1333.23,559.25
20120227,2012,823.57,697.65
20120228,2012,67.24,396.02
20120229,2012,21.82,642.92
20120301,2012,-159.04,325.00
20120302,2012,1103.74,352.91
20120303,2012,376.95,379.27
20120304,2012,53.89,846.37
20120305,2012,1405.64,203.55
20120306,2012,1104.48,967.87
20120307,2012,672.61,260.28
20120308,2012,1104.90,490.68
20120309,2012,-259.75,256.70
20120310,2012,844.33,477.43
20120311,2012,148.30,399.27
20120312,2012,875.02,374.78
20120313,2012,1423.31,299.51
20120314,2012,1060.72,21.97
20120315,2012,631.12,807.58
20120316,2012,991.07,451.00
20120317,2012,436.66,259.76
20120318,2012,59.89,188.23
20120319,2012,-418.73,157.91
20120320,2012,854.41,949.03
20120321,2012,-214.82,596.69
20120322,2012,418.70,262.42
20120323,2012,833.51,261.25
20120324,2012,1282.59,993.47
20120325,2012,718.73,644.68
20120326,2012,-64.55,163.25
20120327,2012,448.11,796.83
20120328,2012,835.24,436.91
20120329,2012,-109.36,668.91
20120330,2012,964.34,587.78
20120331,2012,1027.65,142.66
20120401,2012,545.06,123.25
20120402,2012,1217.60,755.31
20120403,2012,-50.52,239.66
20120404,2012,575.47,712.80
20120405,2012,1288.33,23.06
20120406,2012,908.30,975.88
20120407,2012,1113.75,500.49
20120408,2012,-55.81,428.71
20120409,2012,645.56,794.98
20120410,2012,148.09,410.16
20120411,2012,817.83,687.16
20120412,2012,545.22,24.05
20120413,2012,750.98,917.66
20120414,2012,735.34,548.16
20120415,2012,972.87,728.63
20120416,2012,1097.76,941.75
20120417,2012,-376.24,420.31
20120418,2012,1396.75,104.31
20120419,2012,312.89,33.74
20120420,2012,-159.81,473.21
20120421,2012,1343.96,575.30
20120422,2012,1067.98,351.87
20120423,2012,340.71,488.01
20120424,2012,699.83,126.76
20120425,2012,-47.61,161.89
20120426,2012,326.26,903.53
20120427,2012,301.88,177.03
20120428,2012,1008.08,537.27
20120429,2012,363.45,328.17
20120430,2012,1009.74,949.13
20120501,2012,1080.16,97.55
20120502,2012,271.24,230.22
20120503,2012,380.13,299.23
20120504,2012,541.43,361.24
20120505,2012,-492.98,96.45
20120506,2012,-109.89,154.67
20120507,2012,1194.27,865.58
20120508,2012,1021.88,480.79
20120509,2012,-345.70,159.94
20120510,2012,769.80,917.18
20120511,2012,-458.53,723.59
20120512,2012,568.41,254.01
20120513,2012,-177.04,876.53
20120514,2012,1206.90,737.95
20120515,2012,729.63,994.69
20120516,2012,-372.04,78.84
20120517,2012,782.51,619.49
20120518,2012,1284.40,260.30
20120519,2012,967.41,152.57
20120520,2012,-269.60,289.96
20120521,2012,830.19,726.81
20120522,2012,721.41,628.72
20120523,2012,762.70,313.72
20120524,2012,1090.32,104.64
20120525,2012,108.84,123.82
20120526,2012,210.94,610.21
20120527,2012,-96.37,475.08
20120528,2012,414.35,370.88
20120529,2012,319.69,96.75
20120530,2012,-331.80,493.35
20120531,2012,-14.79,264.71
20120601,2012,-260.14,873.61
20120602,2012,609.02,694.00
20120603,2012,-125.47,417.43
20120604,2012,151.20,919.51
20120605,2012,1134.11,559.05
20120606,2012,643.70,829.14
20120607,2012,539.17,593.37
20120608,2012,1388.73,943.25
20120609,2012,374.70,88.83
20120610,2012,1267.28,778.00
20120611,2012,655.71,41.45
20120612,2012,310.67,107.29
20120613,2012,192.14,808.13
20120614,2012,1306.76,726.15
20120615,2012,630.49,594.79
20120616,2012,3.43,916.44
20120617,2012,538.94,395.40
20120618,2012,-0.46,5.46
20120619,2012,-18.66,71.65
20120620,2012,-241.72,724.02
20120621,2012,878.62,259.37
20120622,2012,1062.09,585.16
20120623,2012,147.22,439.62
20120624,2012,318.59,232.14
20120625,2012,1086.14,743.47
20120626,2012,-467.39,30.45
20120627,2012,165.66,686.60
20120628,2012,115.19,749.17
20120629,2012,586.90,83.51
20120630,2012,1289.74,279.50
20120701,2012,-418.97,923.96
20120702,2012,1185.54,463.50
20120703,2012,614.26,583.26
20120704,2012,675.33,773.83
20120705,2012,1413.93,855.31
20120706,2012,-243.43,103.00
20120707,2012,53.29,532.71
20120708,2012,-39.90,206.44
20120709,2012,437.68,693.77
20120710,2012,659.66,944.24
20120711,2012,955.73,46.84
20120712,2012,-393.92,645.69
20120713,2012,352.26,641.71
20120714,2012,1348.55,414.71
20120715,2012,425.19,627.14
20120716,2012,1135.25,389.87
20120717,2012,-276.04,987.00
20120718,2012,79.36,479.87
20120719,2012,970.79,824.90
20120720,2012,742.71,929.71
20120721,2012,386.31,741.21
20120722,2012,837.83,675.08
20120723,2012,1041.94,703.87
20120724,2012,1295.02,129.28
20120725,2012,380.71,272.19
20120726,2012,785.22,457.46
20120727,2012,262.92,423.90
20120728,2012,1354.10,162.75
20120729,2012,461.37,322.82
20120730,2012,321.05,714.89
20120731,2012,1378.94,54.00
20120801,2012,-496.08,633.01
20120802,2012,163.94,365.54
20120803,2012,1176.41,935.45
20120804,2012,402.90,289.80
20120805,2012,196.77,968.94
20120806,2012,675.63,852.73
20120807,2012,309.35,210.81
20120808,2012,159.01,897.07
20120809,2012,31.95,310.68
20120810,2012,126.09,442.31
20120811,2012,1348.32,433.86
20120812,2012,1419.35,163.22
20120813,2012,-302.34,510.88
20120814,2012,970.83,52.09
20120815,2012,815.53,969.20
20120816,2012,761.94,421.65
20120817,2012,-434.31,833.79
20120818,2012,46.91,307.55
20120819,2012,992.21,287.13
20120820,2012,491.61,604.00
20120821,2012,-452.22,772.09
20120822,2012,553.03,328.42
20120823,2012,1195.61,736.39
20120824,2012,1256.84,105.78
20120825,2012,1297.25,73.54
20120826,2012,554.66,89.72
20120827,2012,433.94,282.36
20120828,2012,-11.31,521.49
20120829,2012,1232.16,299.89
20120830,2012,1099.71,300.53
20120831,2012,1227.15,502.85
20120901,2012,-48.11,41.77
20120902,2012,-304.19,831.79
20120903,2012,896.89,568.75
20120904,2012,1326.30,118.05
20120905,2012,1333.15,977.58
20120906,2012,557.26,288.09
20120907,2012,784.21,232.55
20120908,2012,-275.84,867.47
20120909,2012,50.58,748.73
20120910,2012,575.50,493.29
20120911,2012,1261.54,878.08
20120912,2012,468.28,463.29
20120913,2012,685.42,26.44
20120914,2012,-388.93,721.82
20120915,2012,1429.31,263.67
20120916,2012,484.85,323.30
20120917,2012,-179.46,929.78
20120918,2012,177.94,621.91
20120919,2012,526.61,763.81
20120920,2012,-222.97,533.58
20120921,2012,-106.71,590.48
20120922,2012,1331.79,766.73
20120923,2012,1245.11,946.29
20120924,2012,-255.40,709.88
20120925,2012,58.00,28.14
20120926,2012,771.17,356.99
20120927,2012,19.51,773.61
20120928,2012,-495.83,33.37
20120929,2012,902.43,879.96
20120930,2012,-113.84,672.56
20121001,2012,149.91,237.15
20121002,2012,67.87,436.39
20121003,2012,-195.26,29.07
20121004,2012,-228.63,70.52
20121005,2012,-210.17,550.27
20121006,2012,1434.98,226.94
20121007,2012,953.70,178.96
20121008,2012,1380.15,946.41
20121009,2012,643.08,652.94
20121010,2012,162.02,43.29
20121011,2012,-172.15,296.27
20121012,2012,466.71,182.95
20121013,2012,486.80,958.21
20121014,2012,1054.94,306.24
20121015,2012,556.88,608.71
20121016,2012,-110.30,519.82
20121017,2012,1128.38,907.11
20121018,2012,-204.17,5.02
20121019,2012,557.83,325.99
20121020,2012,-415.06,174.38
20121021,2012,238.36,781.77
20121022,2012,843.75,389.06
20121023,2012,-222.58,836.99
20121024,2012,549.76,528.17
20121025,2012,577.68,950.01
20121026,2012,1318.71,442.51
20121027,2012,433.26,350.14
20121028,2012,-343.30,736.50
20121029,2012,-208.13,183.33
20121030,2012,51.22,640.68
20121031,2012,1097.91,59.55
20121101,2012,10.22,725.57
20121102,2012,718.86,774.19
20121103,2012,-343.24,132.04
20121104,2012,-95.71,883.49
20121105,2012,738.29,90.82
20121106,2012,-303.72,745.34
20121107,2012,931.09,914.92
20121108,2012,398.20,645.12
20121109,2012,59.15,567.14
20121110,2012,1247.80,719.85
20121111,2012,846.32,221.58
20121112,2012,-371.63,301.89
20121113,2012,840.40,833.52
20121114,2012,-103.24,90.50
20121115,2012,1340.52,587.34
20121116,2012,-192.54,885.48
20121117,2012,733.38,82.01
20121118,2012,-15.19,170.02
20121119,2012,1384.33,103.50
20121120,2012,148.93,106.54
20121121,2012,679.27,802.42
20121122,2012,-240.98,625.66
20121123,2012,458.74,223.69
20121124,2012,717.67,430.78
20121125,2012,1041.39,576.73
20121126,2012,614.13,698.55
20121127,2012,907.20,358.59
20121128,2012,1218.16,359.64
20121129,2012,97.11,391.79
20121130,2012,180.33,162.56
20121201,2012,-440.85,41.96
20121202,2012,608.52,620.17
20121203,2012,1443.06,460.08
20121204,2012,972.21,282.97
20121205,2012,1485.17,448.42
20121206,2012,408.70,94.90
20121207,2012,994.95,386.00
20121208,2012,-177.58,617.86
20121209,2012,344.01,931.14
20121210,2012,787.23,498.29
20121211,2012,400.62,245.55
20121212,2012,-440.56,444.78
20121213,2012,133.69,214.97
20121214,2012,852.14,908.02
20121215,2012,290.39,930.78
20121216,2012,396.81,52.37
20121217,2012,1212.36,747.41
20121218,2012,38.78,439.21
20121219,2012,731.86,825.58
20121220,2012,1191.54,590.25
20121221,2012,1114.30,312.50
20121222,2012,-22.55,25.53
20121223,2012,-397.82,880.16
20121224,2012,53.66,594.65
20121225,2012,-147.19,298.07
20121226,2012,-444.58,114.72
20121227,2012,108.72,554.97
20121228,2012,541.62,701.25
20121229,2012,800.64,621.10
20121230,2012,255.79,16.54
20121231,2012,-91.43,890.34
20130101,2013,638.61,435.13
20130102,2013,1004.73,72.21
20130103,2013,889.90,711.22
20130104,2013,1213.97,472.36
20130105,2013,27.73,385.41
20130106,2013,506.02,552.02
20130107,2013,476.87,326.77
20130108,2013,143.17,238.32
20130109,2013,872.84,907.67
20130110,2013,-231.53,804.57
20130111,2013,1110.30,332.96
20130112,2013,-426.76,290.32
20130113,2013,276.36,755.80
20130114,2013,714.64,772.26
20130115,2013,348.73,6.09
20130116,2013,811.38,851.19
20130117,2013,-422.40,447.02
20130118,2013,1234.32,96.75
20130119,2013,-344.69,620.71
20130120,2013,75.49,320.79
20130121,2013,86.74,929.09
20130122,2013,-476.37,803.80
20130123,2013,-311.95,167.95
20130124,2013,1203.77,773.59
20130125,2013,1051.63,253.26
20130126,2013,975.99,287.60
20130127,2013,878.59,983.83
20130128,2013,-350.94,114.94
20130129,2013,97.31,744.61
20130130,2013,-486.85,745.02
20130131,2013,-378.96,209.41
20130201,2013,-424.22,882.33
20130202,2013,-102.13,89.10
20130203,2013,-387.43,716.86
20130204,2013,-466.23,0.34
20130205,2013,-10.17,710.88
20130206,2013,1097.71,618.55
20130207,2013,-387.38,378.93
20130208,2013,1469.10,650.06
20130209,2013,815.17,666.40
20130210,2013,1233.64,612.23
20130211,2013,821.40,201.56
20130212,2013,1053.75,307.89
20130213,2013,101.56,874.48
20130214,2013,14.65,835.52
20130215,2013,828.85,336.50
20130216,2013,626.31,988.45
20130217,2013,511.33,946.91
20130218,2013,-145.49,712.25
20130219,2013,-38.70,205.92
20130220,2013,599.45,231.42
20130221,2013,319.84,477.11
20130222,2013,1425.02,74.84
20130223,2013,605.64,898.07
20130224,2013,363.42,408.22
20130225,2013,1401.20,357.04
20130226,2013,-316.77,453.34
20130227,2013,43.56,922.93
20130228,2013,192.79,910.96
20130301,2013,1207.01,256.48
20130302,2013,1032.82,549.07
20130303,2013,109.43,432.67
20130304,2013,1245.13,45.92
20130305,2013,-374.89,524.58
20130306,2013,486.93,767.56
20130307,2013,809.37,772.83
20130308,2013,124.39,733.95
20130309,2013,-361.66,203.41
20130310,2013,14.32,73.21
20130311,2013,467.54,169.05
20130312,2013,136.21,9.91
20130313,2013,331.34,755.79
20130314,2013,-313.75,204.57
20130315,2013,-471.45,435.44
20130316,2013,1255.23,92.61
20130317,2013,-343.78,538.37
20130318,2013,85.65,408.44
20130319,2013,828.09,273.13
20130320,2013,1189.01,950.03
20130321,2013,142.53,310.42
20130322,2013,804.14,669.67
20130323,2013,444.26,963.78
20130324,2013,-397.97,697.99
20130325,2013,316.73,687.39
20130326,2013,-440.30,783.39
20130327,2013,1428.38,649.94
20130328,2013,1024.37,409.16
20130329,2013,178.58,233.99
20130330,2013,-30.52,956.67
20130331,2013,300.65,645.73
20130401,2013,132.33,6.97
